time;generation biomass;generation fossil brown coal/lignite;generation fossil gas;generation fossil hard coal;generation fossil oil;generation hydro pumped storage consumption;generation hydro run-of-river and poundage;generation hydro water reservoir;generation nuclear;generation other;generation other renewable;generation solar;generation waste;generation wind onshore;forecast solar day ahead;forecast wind onshore day ahead;total load forecast;total load actual;price day ahead;price actual
2017-08-14 03:00:00;376;399;5401;1522;255;1020;472;312;6894;55;86;229;309;4874;238;4848;21803;21748;37,65;47,04
2017-08-14 04:00:00;387;443;5428;1740;249;432;479;409;6895;56;87;159;311;4609;179;4716;23185;23007;43,1;52,24
2017-08-14 05:00:00;391;487;5031;1806;257;54;492;512;6895;55;86;205;312;4519;226;4461;23997;24137;46,51;54,84
2017-08-14 06:00:00;397;553;5811;1866;300;321;522;696;6896;56;87;617;309;4268;722;4346;25537;25787;46,96;56,05
2017-08-14 07:00:00;396;570;5864;2303;318;9;543;1043;6895;56;86;1592;313;3815;2045;3993;27134;27767;46,96;53,82
2017-08-14 08:00:00;393;575;5534;2502;322;0;569;1116;6893;56;89;3279;309;3977;3762;3782;28457;29008;46,51;53,68
2017-08-14 09:00:00;388;557;5507;2392;321;0;590;1193;6887;55;90;4308;310;4294;4389;4203;29428;29852;46,76;54,88
2017-08-14 10:00:00;384;593;5482;2322;316;0;612;1444;6882;55;85;4735;314;4725;4701;4576;30193;30732;46,51;54,58
2017-08-14 11:00:00;393;583;5347;2484;316;27;612;1242;6877;55;88;4870;307;5569;5029;5252;31010;31442;46,76;55,12
2017-08-14 12:00:00;394;556;5138;2352;327;600;587;1025;6864;54;88;4931;311;6513;4921;6089;30785;31374;45,39;53,79
2017-08-14 13:00:00;392;558;5131;1992;330;908;585;959;6861;54;90;4966;309;6853;4716;6739;29886;30810;42,35;50
2017-08-14 14:00:00;385;569;5247;1730;328;827;558;960;6861;54;92;4621;310;7022;4537;6920;29712;30654;42,31;49,68
2017-08-14 15:00:00;386;572;5359;1869;329;769;543;813;6859;53;88;4202;310;7129;4054;7103;29701;30771;44,68;51,94
2017-08-14 16:00:00;390;577;5451;1999;333;594;528;782;6858;52;89;3521;309;7107;3434;7061;29752;30580;45,79;52,83
2017-08-14 17:00:00;394;564;5923;2174;336;534;531;873;6860;51;94;2525;308;6856;2488;6811;29443;30211;46,51;54,82
2017-08-14 18:00:00;390;558;5921;2366;335;370;528;1144;6861;53;91;1259;311;6715;1435;6647;29168;29890;46,96;55,32
2017-08-14 19:00:00;391;569;6506;2572;332;205;564;1542;6869;53;87;649;314;6097;752;6305;30398;30960;49;57,23
2017-08-14 20:00:00;383;562;6369;2599;334;143;565;1086;6869;52;90;539;315;5715;537;5880;29195;29666;47,25;56,36
2017-08-14 21:00:00;378;564;6293;2379;338;143;514;801;6870;52;90;426;311;5318;468;5409;27128;27630;45,7;54,16
2017-08-14 22:00:00;374;564;6252;1979;331;143;501;591;6871;52;89;367;313;4916;389;5062;26636;26266;45,51;52,74
2017-08-14 23:00:00;376;598;6428;2023;332;143;486;530;6874;52;88;215;316;4757;368;4716;25218;24652;43,4;51,33
2017-08-15 00:00:00;379;594;5943;1937;330;231;474;378;6877;53;88;181;315;4331;263;4524;23778;23431;41,98;49,96
2017-08-15 01:00:00;377;617;5628;2006;329;214;468;475;6879;52;89;176;312;3679;206;3861;23192;22735;41,98;50,69
2017-08-15 02:00:00;377;635;5707;2136;325;255;456;376;6882;53;87;116;313;3219;82;3262;22632;22317;40,1;48,65
2017-08-15 03:00:00;368;594;5717;2164;316;176;447;552;6884;52;90;90;314;2917;61;2955;22421;22138;38,56;47,79
2017-08-15 04:00:00;365;598;5788;2239;315;171;449;663;6885;52;87;82;306;2808;53;2730;22271;22403;41,6;50,81
2017-08-15 05:00:00;371;601;6069;1997;309;171;452;497;6887;52;89;99;306;2637;139;2617;21846;22481;37,33;46,7
2017-08-15 06:00:00;370;588;6475;1953;297;2;457;623;6886;52;89;446;303;2274;596;2345;22097;23095;37,33;47,11
2017-08-15 07:00:00;370;623;7002;1984;304;0;505;1488;6890;53;91;1248;302;1811;1750;1911;23751;24646;41;50,26
2017-08-15 08:00:00;370;588;5337;2151;298;0;532;2866;6884;52;90;2841;311;1653;3468;1610;25437;25987;40;48,21
2017-08-15 09:00:00;370;598;5233;2299;282;0;533;2915;6878;53;90;4050;302;1660;4266;1652;26566;26970;42;49,73
2017-08-15 10:00:00;367;580;5274;2349;286;0;556;3307;6868;52;90;4540;306;1938;4575;1886;27030;27741;43,9;51,2
2017-08-15 11:00:00;367;565;5179;2304;296;0;571;3027;6863;52;89;4663;312;2374;4748;2329;27803;28406;46,46;53,98
2017-08-15 12:00:00;366;563;5100;2321;295;0;564;1635;6859;52;88;4608;310;2951;4677;2843;28107;28710;46,46;53,72
2017-08-15 13:00:00;365;570;5102;2305;311;34;594;1006;6856;53;86;4405;313;3366;4434;3296;27075;28099;42,08;49,04
2017-08-15 14:00:00;364;582;4973;2315;316;289;610;876;6855;52;87;4008;312;4050;4123;3675;26673;27724;38,47;45,53
2017-08-15 15:00:00;364;592;4836;2168;311;154;589;658;6855;52;87;3494;312;4456;3686;4307;26201;27458;38,55;45,75
2017-08-15 16:00:00;364;569;5061;2097;300;256;489;749;6856;53;87;2901;314;4723;3024;4646;26134;27520;42,79;49,98
2017-08-15 17:00:00;363;568;5648;2161;296;217;486;901;6858;52;86;2229;313;4732;2157;4861;26175;27694;44,85;52,13
2017-08-15 18:00:00;367;620;5959;2249;298;0;491;1328;6860;52;86;1141;315;4492;1209;4716;26591;28007;46,76;53,93
2017-08-15 19:00:00;369;614;6182;2271;314;0;508;2590;6863;53;86;553;317;4311;637;4311;28816;29721;48,02;55,89
2017-08-15 20:00:00;368;631;6340;2368;319;0;522;2588;6862;52;86;374;320;4077;457;4278;28689;29478;47,81;55,24
2017-08-15 21:00:00;367;631;6565;2273;320;0;517;2096;6857;53;86;210;315;3580;401;3844;27140;27728;47,02;54,1
2017-08-15 22:00:00;366;567;6399;2314;320;0;499;786;6862;53;84;166;316;3021;262;3126;25843;26189;50;57,11
2017-08-15 23:00:00;367;593;6261;2342;318;0;495;607;6864;54;82;126;314;2822;202;2768;24162;24598;46,69;53,69
2017-08-16 00:00:00;369;556;5980;2203;316;35;480;383;6865;53;86;64;316;2533;95;2577;23052;23547;40,6;48,34
2017-08-16 01:00:00;370;596;6003;2233;319;175;469;370;6867;53;86;55;314;2123;184;2184;22570;22939;41,56;49,58
2017-08-16 02:00:00;368;603;6240;2219;324;175;461;404;6868;53;84;51;310;1711;42;1838;22315;22665;40,1;48,48
2017-08-16 03:00:00;367;638;6306;2323;331;154;469;364;6868;53;83;50;313;1374;23;1471;22591;22868;41,59;49,55
2017-08-16 04:00:00;369;616;6860;2474;332;0;466;512;6868;53;83;45;313;1276;23;1262;24568;24224;45,4;53,12
2017-08-16 05:00:00;369;608;7380;2686;342;0;501;717;6872;53;83;59;322;1218;111;1215;26753;25880;50,05;56,9
2017-08-16 06:00:00;375;603;8180;2692;336;0;527;1115;6873;56;83;410;315;1028;578;1082;28884;27701;50,59;56,82
2017-08-16 07:00:00;374;638;8695;2831;342;0;582;2017;6871;56;82;1389;312;667;1659;759;31019;29905;50,98;57,14
2017-08-16 08:00:00;373;625;8248;2810;343;0;605;2451;6867;57;82;3281;309;496;3300;479;32341;31313;50,9;57,9
2017-08-16 09:00:00;369;610;8273;2812;341;0;634;2178;6862;64;81;4432;309;466;4338;428;33563;32313;50,89;58,58
2017-08-16 10:00:00;369;639;8655;2821;345;0;655;2190;6856;64;81;4912;308;585;4822;524;34600;33318;51,39;58,35
2017-08-16 11:00:00;370;626;8905;2787;349;0;666;2254;6847;64;83;5127;310;740;5215;707;35277;34009;52;59,1
2017-08-16 12:00:00;367;630;8606;2819;348;0;652;2105;6840;65;86;5167;318;987;5189;943;34920;33816;51,69;59,06
2017-08-16 13:00:00;371;641;8248;2798;337;0;619;1508;6835;65;86;5058;321;1397;5059;1322;34211;32971;51,38;58,07
2017-08-16 14:00:00;369;627;8362;2816;341;0;599;1147;6834;64;82;4842;321;1785;4802;1879;33933;32769;50,89;57,19
2017-08-16 15:00:00;374;632;8384;2815;339;0;576;1045;6828;63;85;4439;321;2368;4387;2231;33930;32663;50,63;56,85
2017-08-16 16:00:00;367;628;8194;2837;340;0;560;811;6818;63;87;3894;329;2839;3752;2846;33559;32442;49,63;55,94
2017-08-16 17:00:00;367;589;7862;2922;340;0;565;908;6821;64;91;2977;327;3456;2738;3342;32962;31976;47,02;53,67
2017-08-16 18:00:00;363;570;8111;3010;343;0;561;1476;6831;64;89;1540;310;3653;1502;3744;32615;31768;49,3;55,85
2017-08-16 19:00:00;367;563;8341;2818;349;0;563;3026;6839;64;89;773;314;3825;764;3746;33585;32865;50,98;57,83
2017-08-16 20:00:00;366;558;8110;2840;355;0;545;2569;6849;56;88;631;323;3739;633;3841;32002;31925;49,31;56,19
2017-08-16 21:00:00;359;564;7807;2776;353;0;537;1529;6853;55;91;626;330;3575;587;3563;29575;29693;49;55,71
2017-08-16 22:00:00;365;563;5932;2693;343;0;538;1177;6855;55;87;605;331;3367;556;3367;27528;27865;49,98;55,18
2017-08-16 23:00:00;371;545;5555;2662;342;0;555;670;6852;54;85;542;330;3171;505;3148;25919;25992;44,07;49,48
2017-08-17 00:00:00;358;560;5442;2643;340;0;489;356;6852;54;87;481;330;2939;467;2932;24840;24778;39,64;45,24
2017-08-17 01:00:00;356;563;5322;2530;338;3;474;308;6855;55;88;371;316;2680;420;2689;24274;24164;39,21;45,07
2017-08-17 02:00:00;363;629;5411;2828;331;179;470;388;6856;54;89;274;312;2313;271;2443;23987;23748;39,21;45,03
2017-08-17 03:00:00;373;621;5637;2894;331;179;484;469;6861;52;88;229;316;2076;227;2104;24142;23774;39,64;45,15
2017-08-17 04:00:00;374;591;6644;2809;330;12;482;537;6862;52;85;117;327;1800;144;1909;25382;24908;43,69;49,6
2017-08-17 05:00:00;373;594;7520;2957;343;0;533;891;6860;55;87;98;335;1594;124;1649;26683;26276;49,62;54,71
2017-08-17 06:00:00;379;622;8311;3130;347;0;547;1128;6861;63;89;513;338;1304;619;1440;28423;28003;50,07;56,22
2017-08-17 07:00:00;378;612;8918;3273;355;0;604;1595;6865;62;88;1713;334;999;1791;1090;30606;30169;51,01;57,25
2017-08-17 08:00:00;372;602;8800;3326;355;0;629;1738;6864;62;85;3620;317;988;3590;957;32191;31613;50,95;57,4
2017-08-17 09:00:00;368;618;8915;3386;351;0;624;1919;6864;62;89;4496;307;1127;4485;1077;33242;32625;50,85;57,89
2017-08-17 10:00:00;366;635;9053;3433;355;1;640;1813;6865;63;88;4840;303;1411;4909;1300;34020;33599;51,01;58,09
2017-08-17 11:00:00;362;650;9104;3514;353;0;654;1785;6863;62;89;5004;300;1624;5252;1592;34713;34418;51,5;58,76
2017-08-17 12:00:00;359;647;9012;3514;350;0;646;1602;6856;63;92;5030;304;1731;5264;1780;34430;34239;50,97;58,17
2017-08-17 13:00:00;370;620;8861;3438;349;0;602;1143;6843;64;93;4938;299;1981;5135;1929;33833;33590;50,95;57,56
2017-08-17 14:00:00;367;651;8683;3432;349;0;574;1065;6838;63;93;4699;301;2360;4883;2293;33726;33405;50,51;57,04
2017-08-17 15:00:00;350;643;8851;3432;348;0;571;994;6834;64;95;4316;301;2637;4477;2630;33705;33405;50,85;57,17
2017-08-17 16:00:00;344;615;8406;3521;349;0;559;799;6833;63;94;3733;285;3107;3836;2962;33417;33170;50,55;57,06
2017-08-17 17:00:00;339;617;8421;3595;350;0;556;832;6836;63;96;2794;293;3522;2852;3508;32902;32680;49,98;56,8
2017-08-17 18:00:00;339;595;8693;3630;348;0;569;1457;6852;63;96;1385;306;3590;1553;3765;32616;32404;50,25;57,08
2017-08-17 19:00:00;322;580;9031;3641;351;0;573;2369;6859;64;94;743;308;3695;741;3716;33509;33481;53,21;60,09
2017-08-17 20:00:00;309;598;8355;3520;351;0;569;2164;6860;54;93;654;308;3667;594;3873;32040;32314;51,9;59,67
2017-08-17 21:00:00;309;603;7989;3305;345;0;546;1212;6857;56;89;645;306;3679;583;3642;29753;30162;50,25;57,22
2017-08-17 22:00:00;327;608;6509;3091;335;126;559;781;6855;55;88;636;306;3729;575;3662;28159;28324;50,7;55,66
2017-08-17 23:00:00;325;611;5879;2917;333;21;519;430;6853;56;88;615;297;3563;554;3598;26430;26507;43,69;49,02
2017-08-18 00:00:00;314;609;5518;2752;335;115;496;365;6854;55;88;556;295;3596;465;3510;25126;25177;39,19;44,7
2017-08-18 01:00:00;316;612;5362;2540;336;338;470;382;6856;55;90;461;296;3544;419;3602;24523;24478;38,97;44,71
2017-08-18 02:00:00;319;628;5144;2563;324;346;463;342;6856;56;89;294;305;3456;284;3463;24202;24231;38,81;44,38
2017-08-18 03:00:00;318;630;5469;2664;326;465;453;401;6856;54;87;233;308;3171;229;3258;24302;24286;39,19;44,75
2017-08-18 04:00:00;326;622;6409;2814;330;113;449;485;6856;56;86;201;312;2837;162;2927;25606;25517;43,4;49,02
2017-08-18 05:00:00;331;637;6890;2949;341;0;479;709;6853;55;88;190;314;2621;165;2662;27014;27007;47,25;52,28
2017-08-18 06:00:00;336;629;7944;3017;338;0;520;1038;6858;64;85;557;316;2504;670;2487;28682;28725;50,5;56,36
2017-08-18 07:00:00;336;643;8517;3283;337;0;599;1854;6857;63;87;1719;313;1875;1889;2055;30825;30931;51,79;57,87
2017-08-18 08:00:00;338;654;8401;3458;345;0;616;1814;6854;64;87;3587;304;1724;3564;1674;32354;32312;51,49;57,76
2017-08-18 09:00:00;332;648;8891;3555;347;0;623;1856;6847;60;83;4462;296;1668;4307;1652;33100;33463;51,49;58,47
2017-08-18 10:00:00;331;648;8966;3565;345;0;655;1994;6837;60;89;4804;304;2028;4896;1874;34317;34338;51,9;58,61
2017-08-18 11:00:00;331;631;8770;3591;351;0;703;1759;6818;65;88;4975;306;2727;5157;2479;35039;35188;52,41;59,26
2017-08-18 12:00:00;342;652;8489;3422;351;57;622;1362;6819;65;92;5008;309;3415;5186;3320;34613;35003;51,49;58,55
2017-08-18 13:00:00;343;632;8253;3192;348;0;573;1133;6822;64;90;4910;309;4078;5058;4027;33730;34273;50,79;57,22
2017-08-18 14:00:00;345;641;8160;3288;342;12;546;672;6826;65;94;4646;309;4819;4821;4787;33525;34027;50,1;56,41
2017-08-18 15:00:00;341;628;8191;3194;339;149;523;660;6824;64;91;4229;303;5613;4433;5507;33331;33872;48,5;54,9
2017-08-18 16:00:00;335;613;7620;3131;338;149;519;682;6823;65;90;3606;308;6163;3771;6240;33049;33483;46,22;53,19
2017-08-18 17:00:00;337;566;7555;3231;338;149;503;622;6840;63;90;2618;305;6555;2765;6685;32495;32940;45,66;54,05
2017-08-18 18:00:00;342;552;8385;3425;338;84;496;827;6849;65;89;1269;305;6377;1493;6725;32019;32480;45,92;54,56
2017-08-18 19:00:00;346;463;8206;3395;337;0;512;1332;6856;65;91;727;301;6461;762;6445;32873;33379;48,1;56,89
2017-08-18 20:00:00;339;389;7359;3347;337;4;476;1016;6860;56;92;659;301;6757;604;6686;31525;32120;45,92;55,23
2017-08-18 21:00:00;341;301;6853;3122;330;233;459;572;6867;53;90;647;306;6781;593;6815;29751;29973;41,08;50,15
2017-08-18 22:00:00;351;95;5813;2643;314;263;446;555;6872;54;90;630;309;6717;559;6753;28120;28344;50;56,3
2017-08-18 23:00:00;352;0;5386;2093;313;247;439;532;6875;55;90;599;306;6644;548;6708;26477;26580;44,9;51,72
2017-08-19 00:00:00;348;0;5022;1895;313;634;434;537;6878;54;90;520;299;6516;466;6553;25117;25129;40;48,63
2017-08-19 01:00:00;330;0;4984;2017;309;1064;425;472;6879;54;88;359;297;6288;384;6348;24342;24346;38,1;46,71
2017-08-19 02:00:00;285;0;5167;2134;311;1281;423;462;6879;54;90;248;299;5850;269;6054;23787;23898;37,22;45,43
2017-08-19 03:00:00;282;0;5201;2153;296;1301;418;340;6880;54;91;190;303;5659;177;5625;23370;23528;37,07;45,1
2017-08-19 04:00:00;285;0;4952;2164;273;1197;414;334;6882;54;90;100;305;5931;101;5694;23521;23734;37,07;44,87
2017-08-19 05:00:00;293;0;4929;2160;276;1231;412;368;6890;54;88;115;307;5954;127;5928;23681;23798;37,07;44,82
2017-08-19 06:00:00;328;0;5213;2078;279;1057;420;489;6885;55;87;479;303;5666;553;5719;24738;24743;38,07;46,77
2017-08-19 07:00:00;348;0;4954;2022;277;479;468;623;6884;54;91;1533;303;5874;1591;5648;26865;26648;42,55;49,04
2017-08-19 08:00:00;353;0;4335;2063;278;166;497;642;6879;55;89;3148;308;5750;3182;5824;28564;28279;44,5;50,52
2017-08-19 09:00:00;341;0;4833;2194;277;106;503;885;6876;55;88;4119;310;5032;4084;5262;29480;29093;45,01;51,43
2017-08-19 10:00:00;340;0;5181;2338;275;76;559;1419;6874;54;94;4683;305;4348;4669;4577;30219;29834;45,66;51,86
2017-08-19 11:00:00;341;0;5296;2442;274;0;566;1618;6870;54;96;4921;297;4128;4977;4107;30748;30581;49,49;55,75
2017-08-19 12:00:00;346;0;5095;2495;262;0;560;1328;6867;55;96;4914;297;4277;5057;4241;30690;30458;50,1;56,43
2017-08-19 13:00:00;343;0;5112;2311;260;0;523;1043;6873;55;90;4808;310;4630;4903;4564;30066;30025;49,49;54,93
2017-08-19 14:00:00;343;0;5043;2395;259;0;493;761;6871;55;96;4588;319;4922;4618;4897;29553;29459;48;53,86
2017-08-19 15:00:00;341;0;5123;2482;258;0;459;693;6859;54;92;4189;324;5330;4214;5327;29277;29206;45,92;51,74
2017-08-19 16:00:00;341;0;5195;2462;258;0;445;609;6857;55;93;3560;326;5974;3542;5975;29136;28937;44,5;51,07
2017-08-19 17:00:00;341;0;5179;2455;259;0;447;656;6857;55;95;2537;335;6746;2524;6699;28969;28707;45;52,42
2017-08-19 18:00:00;343;0;5474;2610;259;0;457;957;6858;54;92;1253;337;7392;1350;7377;29071;28977;44,9;52,37
2017-08-19 19:00:00;347;0;5492;2763;260;0;480;1649;6859;55;97;734;337;8092;700;7747;30610;30535;49,49;57
2017-08-19 20:00:00;347;0;5284;2519;263;0;471;982;6865;55;96;670;337;8355;564;8390;29684;29538;45,92;53,82
2017-08-19 21:00:00;341;0;5239;2061;258;124;434;416;6869;54;98;652;333;8488;535;8414;27950;27883;40;47,94
2017-08-19 22:00:00;332;0;4923;1691;253;330;419;400;6869;55;98;597;330;8233;532;8273;26448;26348;39,41;46,64
2017-08-19 23:00:00;317;0;4594;1471;255;554;427;345;6870;54;97;558;329;8182;529;8060;24898;24868;37,22;44,53
2017-08-20 00:00:00;308;0;4521;1431;256;1254;423;345;6875;54;93;502;331;7921;432;7990;23603;23611;36,92;44,37
2017-08-20 01:00:00;300;0;4699;1455;255;1656;418;315;6882;54;95;399;333;7464;367;7527;22745;22923;36,22;44,5
2017-08-20 08:00:00;293;0;4034;1564;258;1500;445;825;6876;56;91;3483;337;5779;3429;5831;24846;24802;37,07;44,71
2017-08-20 09:00:00;302;0;3780;1681;258;739;452;825;6863;55;94;4377;340;5406;4270;5384;25916;25825;37,4;45,18
2017-08-20 10:00:00;324;0;3759;1804;256;317;452;782;6855;54;93;4770;340;5227;4952;5259;26846;26566;41,15;48,69
2017-08-20 11:00:00;327;0;3850;1896;251;213;471;837;6848;55;93;4960;341;5208;5200;5172;27587;27387;44,46;51,54
2017-08-20 12:00:00;331;0;4270;1958;249;66;472;801;6844;55;94;4993;340;5242;5245;5266;28010;27931;44,7;51,89
2017-08-20 13:00:00;330;0;4315;2016;246;2;460;713;6849;55;92;4901;339;5231;5128;5314;27563;27616;43,4;49,77
2017-08-20 14:00:00;330;0;4174;2229;244;0;434;632;6851;55;94;4665;331;5475;4853;5328;27168;27275;42,01;48,48
2017-08-20 15:00:00;328;0;4107;2224;245;0;437;635;6851;55;93;4267;326;5876;4463;5731;26967;27055;41;47,72
2017-08-20 16:00:00;329;0;4245;2202;244;0;437;824;6853;55;92;3649;326;6146;3797;6160;26974;27002;40;46,99
2017-08-20 17:00:00;322;0;4593;2267;243;0;440;911;6853;55;92;2602;322;6483;2680;6398;27009;27280;42,46;49,76
2017-08-20 18:00:00;317;0;5091;2235;243;0;442;1304;6860;56;92;1229;323;6807;1406;6750;27371;27759;49,01;55,67
2017-08-20 19:00:00;317;0;5090;2408;246;0;477;2208;6864;56;91;722;320;7171;708;7062;29687;29857;51,22;58,3
2017-08-20 20:00:00;318;0;5245;2561;262;0;481;2098;6869;56;90;663;319;7346;595;7332;29756;29849;51,21;57,85
2017-08-20 21:00:00;321;0;5318;2416;267;0;470;1317;6872;56;91;649;324;7084;584;7233;28229;28374;50,1;56,6
2017-08-20 22:00:00;323;0;5231;2201;264;0;466;485;6874;57;91;556;318;6512;553;6677;26454;26644;47,9;53,74
2017-08-20 23:00:00;321;0;5204;2058;265;330;429;378;6876;55;89;457;310;6056;492;6056;24860;24961;40,64;47
2017-08-21 00:00:00;315;15;4939;1810;266;636;419;293;6876;55;89;320;316;5574;345;5640;23797;23801;38,9;45,17
2017-08-21 01:00:00;314;101;4977;1840;268;845;418;271;6877;56;92;248;318;5156;274;5089;23246;23241;38,84;45,45
2017-08-21 02:00:00;315;238;4946;2074;262;1021;414;342;6877;54;90;169;314;4923;197;4775;23096;23055;38,84;45,27
2017-08-21 03:00:00;312;365;5270;2156;265;716;416;386;6878;53;90;104;322;4417;91;4570;23427;23313;39,41;45,73
2017-08-21 04:00:00;318;395;6054;2610;264;122;416;449;6875;59;85;86;323;3971;46;4102;25299;25137;42,81;49,01
2017-08-21 05:00:00;322;484;6964;3026;280;0;450;483;6870;53;88;115;324;3780;110;3775;27203;26993;47,7;53,24
2017-08-21 06:00:00;321;553;8136;3400;324;0;464;749;6853;61;89;522;333;3612;564;3627;29326;29000;49,29;55,08
2017-08-21 07:00:00;321;583;8755;3699;319;0;518;1292;6856;62;89;1586;337;3169;1768;3323;31597;31330;51,59;57,04
2017-08-21 08:00:00;317;597;8839;3836;324;0;550;1414;6848;62;80;3425;336;3072;3545;2948;33335;32878;51,69;57,5
2017-08-21 09:00:00;322;617;8735;4039;328;0;550;1269;6836;64;82;4549;336;3051;4375;2978;34360;34028;52;58,61
2017-08-21 10:00:00;334;628;8874;4108;320;0;573;1650;6838;66;83;4960;338;2966;4915;3010;35567;35164;53,11;59,71
2017-08-21 11:00:00;344;623;9058;4151;314;0;586;1987;6834;63;83;5134;339;2940;5251;2942;36306;36063;53,42;60,06
2017-08-21 12:00:00;344;615;8917;4199;311;2;587;1680;6831;63;81;5167;323;3043;5253;3029;35963;35822;53,35;60,05
2017-08-21 13:00:00;340;704;8835;4199;315;0;578;1099;6825;62;83;5072;313;3227;5087;3199;35385;35301;52,9;59
2017-08-21 14:00:00;334;791;8997;4162;308;0;551;1186;6820;62;83;4844;335;3506;4826;3447;35306;35112;52,23;58,14
2017-08-21 15:00:00;334;876;8850;4183;305;0;533;1216;6812;63;86;4484;321;3890;4425;3854;35395;34938;52,09;57,92
2017-08-21 16:00:00;318;752;8688;4266;309;0;521;1218;6808;64;89;3894;313;4255;3669;4320;34961;34558;51,68;57,57
2017-08-21 17:00:00;316;634;8379;4298;325;0;521;1422;6818;62;90;2856;316;4485;2570;4609;34208;33901;51,58;57,68
2017-08-21 18:00:00;317;632;8503;4294;339;0;513;1825;6827;63;89;1414;318;4782;1362;4783;33782;33427;52,01;57,9
2017-08-21 19:00:00;320;624;8629;4255;353;0;512;2474;6833;64;89;860;313;5198;719;5168;34738;34495;53,89;60,1
2017-08-21 20:00:00;319;622;8313;4214;355;0;500;1539;6837;55;90;771;306;5611;587;5658;33056;33085;52,9;59,7
2017-08-21 21:00:00;319;645;7573;4082;338;0;488;853;6840;55;88;695;310;5867;558;5854;30689;30805;51,49;58
2017-08-21 22:00:00;320;772;6457;3719;327;51;472;444;6844;56;83;621;314;6084;434;5940;28740;28737;51,09;56,24
2017-08-21 23:00:00;332;723;5978;3341;324;263;453;370;6844;55;85;498;319;6130;378;6115;27044;26810;45,37;50,54
2017-08-22 00:00:00;335;740;5694;3110;325;382;438;413;6846;56;85;301;314;5742;264;5920;25831;25605;43,48;48,56
2017-08-22 01:00:00;332;739;5668;3071;312;111;437;348;6847;56;86;217;314;4939;193;5260;25210;24822;43,18;48,22
2017-08-22 02:00:00;333;781;5836;3181;322;39;432;363;6848;57;86;190;316;4374;138;4523;24909;24633;43,18;47,98
2017-08-22 03:00:00;340;857;5661;3383;337;0;436;385;6848;56;84;162;318;4161;93;4178;24985;24670;43,4;48,21
2017-08-22 04:00:00;342;891;6358;3697;341;0;455;555;6850;56;86;99;309;4016;40;4043;26535;26183;45;49,99
2017-08-22 05:00:00;348;899;7786;4043;349;0;454;663;6850;57;87;122;307;3644;116;3795;28401;27914;50,67;55,17
2017-08-22 06:00:00;356;896;8973;4289;343;0;469;1038;6851;62;84;515;302;2970;576;3221;30485;29799;51,69;57,18
2017-08-22 07:00:00;354;905;9447;4564;341;0;520;1653;6849;67;79;1536;298;2215;1636;2385;32913;32023;53,9;59,43
2017-08-22 08:00:00;355;904;9646;4693;344;0;551;1864;6843;64;79;3432;313;1993;3353;1920;34473;33611;53,11;58,83
2017-08-22 12:00:00;354;919;9712;4850;333;0;602;1466;6808;63;97;5182;283;2780;5054;2828;36976;36387;54,49;61,1
